Temperature,Humidity,Label
38,39,Hot
23,55,Comfortable
27,91,Humid
30,93,Humid
26,32,Comfortable
34,32,Hot
37,93,Hot
35,73,Hot
34,93,Hot
24,79,Humid
19,58,Comfortable
29,95,Humid
40,76,Hot
35,82,Hot
23,91,Humid
28,87,Humid
24,61,Comfortable
25,50,Comfortable
40,94,Hot
25,83,Humid
33,39,Hot
36,32,Hot
32,62,Hot
24,83,Humid
35,85,Hot
29,76,Humid
36,68,Hot
33,87,Hot
37,69,Hot
35,90,Hot
28,68,Comfortable
32,84,Hot
31,83,Hot
28,32,Comfortable
19,81,Humid
25,42,Comfortable
29,66,Comfortable
33,62,Hot
28,51,Comfortable
30,57,Comfortable
36,92,Hot
22,64,Comfortable
27,67,Comfortable
22,85,Humid
35,77,Hot
19,46,Comfortable
22,95,Humid
34,87,Hot
31,83,Hot
30,77,Humid
38,74,Hot
35,42,Hot
27,73,Comfortable
19,48,Comfortable
28,38,Comfortable
37,49,Hot
31,68,Hot
24,46,Comfortable
28,59,Comfortable
27,34,Comfortable
38,86,Hot
39,65,Hot
31,78,Hot
19,49,Comfortable
33,53,Hot
27,49,Comfortable
22,55,Comfortable
31,32,Hot
26,61,Comfortable
30,48,Comfortable
37,95,Hot
22,40,Comfortable
30,83,Humid
18,35,Comfortable
27,37,Comfortable
30,64,Comfortable
30,42,Comfortable
24,49,Comfortable
39,95,Hot
30,51,Comfortable
33,93,Hot
38,83,Hot
31,30,Hot
39,79,Hot
24,71,Comfortable
30,30,Comfortable
26,40,Comfortable
40,75,Hot
18,63,Comfortable
36,65,Hot
38,52,Hot
33,67,Hot
29,32,Comfortable
35,89,Hot
38,91,Hot
20,93,Humid
27,33,Comfortable
24,81,Humid
27,79,Humid
24,37,Comfortable
21,73,Comfortable
18,90,Humid
35,39,Hot
27,76,Humid
21,88,Humid
37,49,Hot
31,83,Hot
20,95,Humid
39,77,Hot
18,35,Comfortable
26,80,Humid
31,86,Hot
21,61,Comfortable
28,60,Comfortable
29,79,Humid
35,35,Hot
23,84,Humid
35,94,Hot
40,37,Hot
22,50,Comfortable
30,90,Humid
20,53,Comfortable
27,65,Comfortable
34,38,Hot
35,59,Hot
19,65,Comfortable
19,80,Humid
21,76,Humid
31,90,Hot
40,77,Hot
34,66,Hot
34,48,Hot
21,89,Humid
34,70,Hot
27,81,Humid
34,44,Hot
34,44,Hot
28,73,Comfortable
35,48,Hot
34,34,Hot
22,33,Comfortable
38,34,Hot
40,60,Hot
26,62,Comfortable
38,50,Hot
18,44,Comfortable
35,47,Hot
34,66,Hot
27,95,Humid
30,77,Humid
40,45,Hot
25,43,Comfortable
34,75,Hot
20,83,Humid
29,74,Comfortable
18,85,Humid
38,35,Hot
26,95,Humid
28,73,Comfortable
18,33,Comfortable
22,43,Comfortable
33,55,Hot
33,56,Hot
35,56,Hot
33,70,Hot
25,49,Comfortable
19,68,Comfortable
23,61,Comfortable
20,33,Comfortable
36,30,Hot
27,62,Comfortable
26,87,Humid
30,88,Humid
38,71,Hot
21,94,Humid
39,57,Hot
39,80,Hot
36,30,Hot
22,56,Comfortable
35,35,Hot
20,69,Comfortable
31,36,Hot
20,89,Humid
39,74,Hot
29,35,Comfortable
18,39,Comfortable
25,69,Comfortable
22,71,Comfortable
29,47,Comfortable
38,67,Hot
29,73,Comfortable
26,46,Comfortable
36,64,Hot
26,85,Humid
35,61,Hot
28,43,Comfortable
31,33,Hot
37,38,Hot
39,37,Hot
31,66,Hot
22,70,Comfortable
36,71,Hot
19,41,Comfortable
39,63,Hot
35,40,Hot
33,46,Hot
18,37,Comfortable
21,61,Comfortable
34,51,Hot
38,73,Hot
25,36,Comfortable
36,81,Hot
19,61,Comfortable
28,65,Comfortable
35,94,Hot
21,56,Comfortable
19,65,Comfortable
21,59,Comfortable
28,75,Comfortable
18,30,Comfortable
37,61,Hot
18,61,Comfortable
31,81,Hot
20,38,Comfortable
20,40,Comfortable
31,93,Hot
38,56,Hot
21,33,Comfortable
25,35,Comfortable
37,61,Hot
18,92,Humid
38,68,Hot
24,49,Comfortable
33,76,Hot
18,58,Comfortable
30,32,Comfortable
21,78,Humid
33,74,Hot
28,67,Comfortable
37,35,Hot
30,50,Comfortable
29,45,Comfortable
29,52,Comfortable
33,59,Hot
21,82,Humid
19,87,Humid
24,62,Comfortable
26,67,Comfortable
30,81,Humid
37,49,Hot
25,93,Humid
22,68,Comfortable
20,77,Humid
21,85,Humid
27,49,Comfortable
19,45,Comfortable
27,91,Humid
40,60,Hot
38,78,Hot
18,69,Comfortable
34,64,Hot
18,74,Comfortable
21,50,Comfortable
29,37,Comfortable
23,68,Comfortable
29,43,Comfortable
25,61,Comfortable
38,50,Hot
34,67,Hot
18,60,Comfortable
20,32,Comfortable
36,40,Hot
40,43,Hot
23,44,Comfortable
26,75,Comfortable
30,53,Comfortable
25,94,Humid
28,79,Humid
33,87,Hot
18,75,Comfortable
31,31,Hot
32,93,Hot
20,35,Comfortable
28,79,Humid
39,35,Hot
40,75,Hot
19,95,Humid
24,50,Comfortable
21,76,Humid
30,70,Comfortable
33,56,Hot
30,67,Comfortable
19,73,Comfortable
35,64,Hot
38,49,Hot
40,39,Hot
40,75,Hot
34,60,Hot
21,54,Comfortable
30,90,Humid
18,77,Humid
24,77,Humid
31,80,Hot
18,82,Humid
29,37,Comfortable
20,56,Comfortable
33,60,Hot
22,82,Humid
35,72,Hot
18,31,Comfortable
18,31,Comfortable
32,95,Hot
24,88,Humid
39,38,Hot
40,71,Hot
30,32,Comfortable
27,74,Comfortable
25,35,Comfortable
32,48,Hot
18,54,Comfortable
30,35,Comfortable
36,63,Hot
39,71,Hot
19,71,Comfortable
30,54,Comfortable
20,30,Comfortable
35,65,Hot
22,55,Comfortable
38,31,Hot
26,87,Humid
31,53,Hot
25,83,Humid
34,88,Hot
27,36,Comfortable
31,39,Hot
30,95,Humid
18,41,Comfortable
38,84,Hot
23,52,Comfortable
40,83,Hot
34,76,Hot
28,60,Comfortable
23,53,Comfortable
39,87,Hot
21,74,Comfortable
32,53,Hot
18,90,Humid
38,40,Hot
32,47,Hot
28,33,Comfortable
35,64,Hot
31,91,Hot
36,58,Hot
28,87,Humid
37,71,Hot
32,42,Hot
18,76,Humid
37,65,Hot
19,66,Comfortable
31,59,Hot
26,84,Humid
25,91,Humid
39,71,Hot
22,48,Comfortable
19,84,Humid
40,53,Hot
30,83,Humid
31,95,Hot
18,84,Humid
25,61,Comfortable
34,47,Hot
27,69,Comfortable
18,95,Humid
30,31,Comfortable
18,47,Comfortable
32,95,Hot
37,60,Hot
40,56,Hot
32,40,Hot
32,48,Hot
19,57,Comfortable
37,40,Hot
29,75,Comfortable
22,93,Humid
34,77,Hot
18,60,Comfortable
33,90,Hot
37,67,Hot
23,66,Comfortable
28,74,Comfortable
23,30,Comfortable
33,76,Hot
18,34,Comfortable
39,65,Hot
21,65,Comfortable
18,58,Comfortable
24,62,Comfortable
37,91,Hot
40,51,Hot
34,57,Hot
20,79,Humid
38,57,Hot
30,85,Humid
35,72,Hot
38,66,Hot
24,81,Humid
27,66,Comfortable
20,52,Comfortable
30,75,Comfortable
36,34,Hot
25,37,Comfortable
21,64,Comfortable
40,92,Hot
40,66,Hot
33,40,Hot
20,80,Humid
33,46,Hot
39,72,Hot
33,42,Hot
39,45,Hot
38,69,Hot
34,82,Hot
29,94,Humid
29,87,Humid
28,52,Comfortable
35,64,Hot
26,58,Comfortable
30,33,Comfortable
40,35,Hot
20,35,Comfortable
35,38,Hot
28,78,Humid
24,69,Comfortable
24,54,Comfortable
32,55,Hot
36,36,Hot
19,83,Humid
40,92,Hot
19,90,Humid
22,49,Comfortable
31,45,Hot
36,74,Hot
34,62,Hot
28,48,Comfortable
21,41,Comfortable
35,92,Hot
28,36,Comfortable
34,52,Hot
31,51,Hot
28,78,Humid
33,78,Hot
18,46,Comfortable
19,32,Comfortable
31,76,Hot
22,75,Comfortable
33,84,Hot
37,38,Hot
36,55,Hot
23,78,Humid
18,45,Comfortable
33,70,Hot
26,71,Comfortable
25,43,Comfortable
24,52,Comfortable
20,91,Humid
19,92,Humid
36,94,Hot
32,80,Hot
18,80,Humid
22,60,Comfortable
18,92,Humid
33,33,Hot
37,77,Hot
26,67,Comfortable
35,80,Hot
19,85,Humid
20,42,Comfortable
35,30,Hot
25,67,Comfortable
37,92,Hot
28,49,Comfortable
33,31,Hot
35,84,Hot
20,38,Comfortable
31,89,Hot
37,49,Hot
29,61,Comfortable
40,52,Hot
34,49,Hot
21,34,Comfortable
40,54,Hot
19,39,Comfortable
20,59,Comfortable
21,36,Comfortable
39,33,Hot
27,74,Comfortable
31,53,Hot
20,80,Humid
22,76,Humid
20,79,Humid
39,30,Hot
33,60,Hot
35,49,Hot
31,64,Hot
32,95,Hot
18,92,Humid
30,39,Comfortable
31,73,Hot
33,62,Hot
36,70,Hot
36,43,Hot
39,47,Hot
28,69,Comfortable
20,51,Comfortable
35,53,Hot
21,76,Humid
38,37,Hot
33,95,Hot
33,62,Hot
27,62,Comfortable
32,89,Hot
35,37,Hot
39,47,Hot
23,47,Comfortable
37,36,Hot
29,47,Comfortable
25,37,Comfortable
28,79,Humid
21,35,Comfortable
38,49,Hot
31,55,Hot
33,78,Hot
23,70,Comfortable
23,58,Comfortable
40,69,Hot
24,86,Humid
36,44,Hot
35,59,Hot
36,68,Hot
30,66,Comfortable
30,94,Humid
26,50,Comfortable
36,90,Hot
30,63,Comfortable
26,53,Comfortable
23,85,Humid
36,34,Hot
36,80,Hot
19,59,Comfortable
40,45,Hot
39,80,Hot
35,73,Hot
22,38,Comfortable
27,61,Comfortable
40,30,Hot
26,69,Comfortable
21,88,Humid
19,85,Humid
20,60,Comfortable
31,70,Hot
39,59,Hot
39,89,Hot
37,45,Hot
37,35,Hot
34,93,Hot
24,66,Comfortable
31,42,Hot
35,68,Hot
28,72,Comfortable
21,73,Comfortable
33,33,Hot
25,41,Comfortable
39,39,Hot
27,92,Humid
27,36,Comfortable
34,34,Hot
39,32,Hot
18,83,Humid
33,54,Hot
28,49,Comfortable
22,78,Humid
19,63,Comfortable
31,56,Hot
24,84,Humid
28,38,Comfortable
25,40,Comfortable
30,61,Comfortable
18,46,Comfortable
25,60,Comfortable
19,40,Comfortable
29,85,Humid
21,62,Comfortable
28,82,Humid
28,75,Comfortable
20,85,Humid
27,46,Comfortable
39,31,Hot
22,31,Comfortable
21,31,Comfortable
39,42,Hot
33,46,Hot
22,41,Comfortable
35,57,Hot
27,88,Humid
39,36,Hot
22,57,Comfortable
20,71,Comfortable
19,84,Humid
26,94,Humid
22,47,Comfortable
35,72,Hot
28,69,Comfortable
21,40,Comfortable
38,67,Hot
21,85,Humid
22,66,Comfortable
23,86,Humid
37,61,Hot
25,67,Comfortable
37,88,Hot
32,51,Hot
37,74,Hot
22,95,Humid
30,94,Humid
22,39,Comfortable
36,89,Hot
25,38,Comfortable
28,66,Comfortable
18,90,Humid
36,55,Hot
34,34,Hot
37,48,Hot
30,91,Humid
28,33,Comfortable
29,57,Comfortable
18,36,Comfortable
30,64,Comfortable
32,73,Hot
31,81,Hot
25,43,Comfortable
37,43,Hot
37,93,Hot
33,71,Hot
40,37,Hot
24,76,Humid
32,84,Hot
33,79,Hot
33,36,Hot
31,71,Hot
40,95,Hot
18,95,Humid
23,35,Comfortable
36,65,Hot
34,79,Hot
19,34,Comfortable
18,68,Comfortable
18,57,Comfortable
30,41,Comfortable
29,68,Comfortable
29,49,Comfortable
27,73,Comfortable
25,69,Comfortable
32,61,Hot
28,47,Comfortable
21,91,Humid
18,65,Comfortable
35,33,Hot
21,42,Comfortable
24,59,Comfortable
40,43,Hot
29,88,Humid
25,37,Comfortable
25,43,Comfortable
29,73,Comfortable
32,69,Hot
40,54,Hot
37,68,Hot
31,34,Hot
30,35,Comfortable
36,44,Hot
21,34,Comfortable
37,37,Hot
39,64,Hot
21,37,Comfortable
21,88,Humid
33,62,Hot
31,42,Hot
32,69,Hot
25,83,Humid
32,94,Hot
26,79,Humid
27,86,Humid
20,32,Comfortable
27,44,Comfortable
22,53,Comfortable
19,77,Humid
25,71,Comfortable
37,60,Hot
21,63,Comfortable
35,66,Hot
27,36,Comfortable
40,66,Hot
32,93,Hot
32,78,Hot
26,81,Humid
21,30,Comfortable
29,39,Comfortable
37,72,Hot
37,66,Hot
37,93,Hot
36,78,Hot
32,32,Hot
28,34,Comfortable
29,45,Comfortable
37,71,Hot
28,62,Comfortable
30,71,Comfortable
34,32,Hot
29,76,Humid
37,74,Hot
27,84,Humid
36,33,Hot
35,75,Hot
19,40,Comfortable
31,58,Hot
22,47,Comfortable
21,92,Humid
33,69,Hot
18,72,Comfortable
19,83,Humid
19,80,Humid
29,32,Comfortable
20,91,Humid
18,88,Humid
38,35,Hot
22,95,Humid
39,30,Hot
18,67,Comfortable
18,40,Comfortable
30,36,Comfortable
22,61,Comfortable
23,73,Comfortable
29,48,Comfortable
34,48,Hot
28,56,Comfortable
21,31,Comfortable
26,62,Comfortable
25,32,Comfortable
18,75,Comfortable
19,64,Comfortable
30,75,Comfortable
32,85,Hot
40,33,Hot
19,87,Humid
23,80,Humid
39,61,Hot
40,73,Hot
25,50,Comfortable
36,84,Hot
30,60,Comfortable
35,34,Hot
37,42,Hot
39,68,Hot
20,70,Comfortable
38,77,Hot
28,59,Comfortable
30,68,Comfortable
31,71,Hot
23,69,Comfortable
24,38,Comfortable
21,31,Comfortable
31,31,Hot
25,47,Comfortable
31,75,Hot
39,62,Hot
36,63,Hot
30,42,Comfortable
23,45,Comfortable
40,68,Hot
37,75,Hot
30,95,Humid
32,39,Hot
36,47,Hot
31,73,Hot
35,50,Hot
18,70,Comfortable
21,59,Comfortable
29,41,Comfortable
27,74,Comfortable
32,81,Hot
24,46,Comfortable
22,32,Comfortable
23,40,Comfortable
26,40,Comfortable
27,85,Humid
37,41,Hot
38,80,Hot
24,93,Humid
26,74,Comfortable
37,37,Hot
40,61,Hot
29,92,Humid
32,73,Hot
35,32,Hot
23,44,Comfortable
40,40,Hot
26,43,Comfortable
30,86,Humid
22,41,Comfortable
20,48,Comfortable
37,69,Hot
22,85,Humid
30,51,Comfortable
33,69,Hot
18,95,Humid
20,47,Comfortable
21,46,Comfortable
40,90,Hot
29,72,Comfortable
26,77,Humid
22,56,Comfortable
29,40,Comfortable
27,94,Humid
34,91,Hot
29,84,Humid
20,69,Comfortable
35,70,Hot
30,90,Humid
35,69,Hot
33,65,Hot
27,81,Humid
30,69,Comfortable
20,92,Humid
34,88,Hot
35,68,Hot
35,56,Hot
35,38,Hot
27,39,Comfortable
34,40,Hot
38,70,Hot
33,71,Hot
21,88,Humid
19,70,Comfortable
39,46,Hot
28,75,Comfortable
19,38,Comfortable
33,88,Hot
30,94,Humid
29,61,Comfortable
25,86,Humid
23,76,Humid
25,71,Comfortable
23,51,Comfortable
38,37,Hot
32,84,Hot
37,31,Hot
27,45,Comfortable
19,88,Humid
31,43,Hot
32,68,Hot
30,81,Humid
20,47,Comfortable
36,86,Hot
18,49,Comfortable
33,94,Hot
36,94,Hot
29,60,Comfortable
29,89,Humid
35,64,Hot
26,70,Comfortable
27,64,Comfortable
33,42,Hot
23,84,Humid
31,95,Hot
38,89,Hot
37,81,Hot
23,80,Humid
20,34,Comfortable
19,81,Humid
22,32,Comfortable
21,65,Comfortable
18,72,Comfortable
25,67,Comfortable
29,30,Comfortable
23,70,Comfortable
33,56,Hot
24,48,Comfortable
36,70,Hot
37,85,Hot
34,71,Hot
37,68,Hot
34,81,Hot
31,53,Hot
25,51,Comfortable
18,89,Humid
29,31,Comfortable
26,88,Humid
33,84,Hot
28,81,Humid
40,74,Hot
32,32,Hot
30,32,Comfortable
38,63,Hot
30,50,Comfortable
19,48,Comfortable
30,85,Humid
31,88,Hot
33,58,Hot
31,77,Hot
31,36,Hot
39,73,Hot
29,62,Comfortable
39,47,Hot
29,66,Comfortable
20,61,Comfortable
38,81,Hot
34,92,Hot
20,66,Comfortable
32,93,Hot
22,64,Comfortable
22,85,Humid
26,80,Humid
37,72,Hot
31,48,Hot
25,31,Comfortable
32,55,Hot
40,75,Hot
24,49,Comfortable
38,82,Hot
34,77,Hot
30,37,Comfortable
19,60,Comfortable
37,54,Hot
34,60,Hot
24,54,Comfortable
35,87,Hot
19,67,Comfortable
22,68,Comfortable
27,80,Humid
37,55,Hot
26,48,Comfortable
21,90,Humid
22,31,Comfortable
32,86,Hot
23,32,Comfortable
33,92,Hot
18,71,Comfortable
38,38,Hot
25,36,Comfortable
32,31,Hot
22,35,Comfortable
28,31,Comfortable
26,92,Humid
31,60,Hot
28,36,Comfortable
19,74,Comfortable
31,58,Hot
21,36,Comfortable
34,89,Hot
27,45,Comfortable
36,44,Hot
33,77,Hot
36,65,Hot
25,45,Comfortable
36,44,Hot
37,72,Hot
40,88,Hot
27,30,Comfortable
25,48,Comfortable
23,53,Comfortable
40,88,Hot
36,89,Hot
25,40,Comfortable
23,82,Humid
29,92,Humid
25,80,Humid
21,83,Humid
32,48,Hot
40,92,Hot
39,85,Hot
19,90,Humid
24,85,Humid
18,72,Comfortable
37,45,Hot
20,54,Comfortable
28,50,Comfortable
18,34,Comfortable
24,78,Humid
37,43,Hot
37,56,Hot
35,80,Hot
37,71,Hot
37,74,Hot
32,89,Hot
40,91,Hot
29,79,Humid
20,89,Humid
32,60,Hot
37,30,Hot
25,47,Comfortable
21,40,Comfortable
34,54,Hot
30,34,Comfortable
35,46,Hot
29,60,Comfortable
35,66,Hot
27,61,Comfortable
18,37,Comfortable
20,87,Humid
38,78,Hot
25,52,Comfortable
27,64,Comfortable
28,95,Humid
28,93,Humid
29,76,Humid
30,53,Comfortable
19,44,Comfortable
22,64,Comfortable
26,40,Comfortable
20,71,Comfortable
40,62,Hot
37,63,Hot
25,87,Humid
38,49,Hot
19,88,Humid
31,39,Hot
34,36,Hot
21,50,Comfortable
32,77,Hot
39,57,Hot
25,81,Humid
22,54,Comfortable
28,35,Comfortable
33,59,Hot
29,69,Comfortable
25,70,Comfortable
34,30,Hot
21,73,Comfortable
23,64,Comfortable
20,90,Humid
40,68,Hot
27,78,Humid
30,91,Humid
40,89,Hot
27,36,Comfortable
20,75,Comfortable
32,86,Hot
29,44,Comfortable
25,32,Comfortable
38,77,Hot
23,87,Humid
22,44,Comfortable
36,45,Hot
22,91,Humid
28,59,Comfortable
24,35,Comfortable
40,63,Hot
38,47,Hot
34,57,Hot
40,68,Hot
21,73,Comfortable
21,74,Comfortable
38,70,Hot
32,46,Hot
19,53,Comfortable
40,68,Hot
18,71,Comfortable
37,38,Hot
38,83,Hot
28,75,Comfortable
19,36,Comfortable
22,59,Comfortable
18,41,Comfortable
22,86,Humid
21,88,Humid
40,37,Hot
22,82,Humid
24,30,Comfortable
28,95,Humid
27,79,Humid
28,61,Comfortable
40,36,Hot
20,41,Comfortable
30,39,Comfortable
26,48,Comfortable
24,63,Comfortable
18,91,Humid
26,52,Comfortable
31,46,Hot
33,66,Hot
32,40,Hot
30,37,Comfortable
21,36,Comfortable
40,47,Hot
26,81,Humid
19,93,Humid
19,71,Comfortable
19,69,Comfortable
35,50,Hot
28,44,Comfortable
39,76,Hot
32,56,Hot
21,62,Comfortable
21,66,Comfortable
33,77,Hot
18,67,Comfortable
40,48,Hot
36,83,Hot
26,54,Comfortable
40,87,Hot
31,86,Hot
24,84,Humid
40,66,Hot
22,30,Comfortable
22,59,Comfortable
32,49,Hot
27,54,Comfortable
20,61,Comfortable
30,63,Comfortable
19,45,Comfortable
28,52,Comfortable
30,73,Comfortable
18,41,Comfortable
37,80,Hot
35,61,Hot
35,45,Hot
19,64,Comfortable
40,78,Hot
28,94,Humid
28,34,Comfortable
39,69,Hot
24,48,Comfortable
22,42,Comfortable
27,43,Comfortable
28,76,Humid
22,54,Comfortable
30,46,Comfortable
21,50,Comfortable
25,64,Comfortable
23,53,Comfortable
30,65,Comfortable
20,50,Comfortable
31,31,Hot
20,76,Humid
30,69,Comfortable
30,84,Humid
25,63,Comfortable
19,86,Humid
36,72,Hot
19,45,Comfortable
33,48,Hot
29,31,Comfortable
18,65,Comfortable
31,79,Hot
19,95,Humid
28,83,Humid
24,60,Comfortable
28,94,Humid
22,59,Comfortable
34,77,Hot
31,32,Hot
23,77,Humid
32,76,Hot
40,69,Hot
19,45,Comfortable
25,76,Humid
27,41,Comfortable
39,93,Hot
19,92,Humid
23,80,Humid
19,48,Comfortable
28,47,Comfortable
28,85,Humid
37,33,Hot
22,62,Comfortable
40,49,Hot
19,50,Comfortable
19,58,Comfortable
25,30,Comfortable
26,70,Comfortable
20,90,Humid
22,30,Comfortable
24,44,Comfortable
40,61,Hot
25,34,Comfortable
31,80,Hot
18,72,Comfortable
18,42,Comfortable
25,33,Comfortable
28,72,Comfortable
26,58,Comfortable
29,85,Humid
38,40,Hot
37,49,Hot
40,78,Hot
33,92,Hot
37,43,Hot
27,70,Comfortable
31,91,Hot
22,52,Comfortable
21,40,Comfortable
35,37,Hot
20,40,Comfortable
37,59,Hot
22,52,Comfortable
29,86,Humid
24,30,Comfortable
19,80,Humid
29,44,Comfortable
28,49,Comfortable
40,80,Hot
20,74,Comfortable
25,41,Comfortable
28,60,Comfortable
33,64,Hot
27,93,Humid
19,78,Humid
32,40,Hot
34,86,Hot
24,83,Humid
20,46,Comfortable
40,85,Hot
20,75,Comfortable
33,69,Hot
22,30,Comfortable
27,46,Comfortable
29,85,Humid
20,49,Comfortable
36,45,Hot
22,32,Comfortable
25,62,Comfortable
18,59,Comfortable
24,72,Comfortable
35,32,Hot
22,79,Humid
18,45,Comfortable
30,50,Comfortable
21,85,Humid
29,68,Comfortable
36,95,Hot
37,73,Hot
32,53,Hot
18,95,Humid
20,67,Comfortable
28,65,Comfortable
25,51,Comfortable
22,91,Humid
22,40,Comfortable
35,51,Hot
39,60,Hot
33,58,Hot
25,77,Humid
29,48,Comfortable
38,54,Hot
23,74,Comfortable
26,74,Comfortable
25,63,Comfortable
32,53,Hot
25,85,Humid
22,74,Comfortable
30,58,Comfortable
40,51,Hot
31,42,Hot
27,53,Comfortable
25,44,Comfortable
25,53,Comfortable
33,54,Hot
19,70,Comfortable
26,44,Comfortable
35,73,Hot
24,69,Comfortable
29,87,Humid
36,56,Hot
25,61,Comfortable
30,33,Comfortable
36,52,Hot
27,53,Comfortable
34,81,Hot
29,54,Comfortable
28,67,Comfortable
23,93,Humid
38,84,Hot
34,92,Hot
18,93,Humid
28,41,Comfortable
29,73,Comfortable
24,50,Comfortable
20,59,Comfortable
19,79,Humid
26,77,Humid
32,48,Hot
40,69,Hot
37,76,Hot
25,81,Humid
40,60,Hot
37,55,Hot
27,34,Comfortable
33,32,Hot
19,34,Comfortable
29,56,Comfortable
24,68,Comfortable
31,83,Hot
25,57,Comfortable
34,31,Hot
39,94,Hot
38,70,Hot
32,79,Hot
21,72,Comfortable
28,44,Comfortable
34,82,Hot
21,78,Humid
23,93,Humid
19,85,Humid
40,36,Hot
37,80,Hot
25,62,Comfortable
34,30,Hot
29,73,Comfortable
21,66,Comfortable
18,93,Humid
25,85,Humid
35,67,Hot
20,38,Comfortable
31,60,Hot
38,86,Hot
35,76,Hot
20,86,Humid
33,37,Hot
18,84,Humid
32,70,Hot
30,55,Comfortable
36,86,Hot
39,66,Hot
22,39,Comfortable
19,36,Comfortable
26,31,Comfortable
33,30,Hot
20,59,Comfortable
32,72,Hot
40,58,Hot
27,32,Comfortable
29,35,Comfortable
24,72,Comfortable
28,57,Comfortable
25,42,Comfortable
32,32,Hot
40,42,Hot
34,92,Hot
30,63,Comfortable
32,51,Hot
34,93,Hot
19,44,Comfortable
36,33,Hot
28,34,Comfortable
26,69,Comfortable
36,37,Hot
23,35,Comfortable
39,94,Hot
18,64,Comfortable
31,50,Hot
24,78,Humid
27,82,Humid
36,74,Hot
25,50,Comfortable
26,94,Humid
23,33,Comfortable
25,39,Comfortable
30,31,Comfortable
21,90,Humid
18,68,Comfortable
29,51,Comfortable
37,85,Hot
33,88,Hot
25,46,Comfortable
23,81,Humid
26,82,Humid
25,30,Comfortable
25,68,Comfortable
25,88,Humid
28,45,Comfortable
25,95,Humid
26,55,Comfortable
26,88,Humid
25,35,Comfortable
31,35,Hot
31,49,Hot
39,87,Hot
38,60,Hot
18,51,Comfortable
27,74,Comfortable
27,87,Humid
36,33,Hot
27,33,Comfortable
23,48,Comfortable
24,59,Comfortable
20,33,Comfortable
35,56,Hot
39,81,Hot
40,54,Hot
21,85,Humid
20,52,Comfortable
19,52,Comfortable
39,90,Hot
32,41,Hot
33,95,Hot
29,73,Comfortable
40,73,Hot
35,49,Hot
22,44,Comfortable
20,42,Comfortable
31,35,Hot
25,73,Comfortable
35,51,Hot
20,84,Humid
36,37,Hot
26,77,Humid
28,46,Comfortable
39,55,Hot
20,57,Comfortable
36,37,Hot
39,39,Hot
40,86,Hot
37,66,Hot
20,33,Comfortable
31,48,Hot
32,47,Hot
23,69,Comfortable
20,72,Comfortable
28,68,Comfortable
27,31,Comfortable
38,54,Hot
39,74,Hot
24,53,Comfortable
20,65,Comfortable
24,53,Comfortable
18,92,Humid
26,82,Humid
24,57,Comfortable
27,54,Comfortable
34,74,Hot
28,44,Comfortable
39,50,Hot
27,72,Comfortable
38,78,Hot
22,90,Humid
20,45,Comfortable
21,79,Humid
20,67,Comfortable
36,79,Hot
27,61,Comfortable
34,48,Hot
22,43,Comfortable
26,52,Comfortable
21,74,Comfortable
33,55,Hot
35,67,Hot
30,83,Humid
21,86,Humid
40,88,Hot
30,74,Comfortable
29,94,Humid
29,87,Humid
32,64,Hot
38,88,Hot
26,31,Comfortable
24,85,Humid
19,46,Comfortable
22,51,Comfortable
30,85,Humid
18,35,Comfortable
20,34,Comfortable
33,34,Hot
26,59,Comfortable
39,48,Hot
31,63,Hot
25,87,Humid
21,92,Humid
39,83,Hot
40,32,Hot
33,67,Hot
26,65,Comfortable
37,43,Hot
19,46,Comfortable
24,58,Comfortable
40,66,Hot
23,34,Comfortable
30,53,Comfortable
29,38,Comfortable
24,31,Comfortable
32,39,Hot
30,91,Humid
37,70,Hot
33,67,Hot
20,65,Comfortable
35,47,Hot
24,35,Comfortable
21,58,Comfortable
31,95,Hot
29,43,Comfortable
20,35,Comfortable
39,64,Hot
27,31,Comfortable
22,72,Comfortable
31,47,Hot
39,52,Hot
31,34,Hot
32,94,Hot
32,69,Hot
21,30,Comfortable
27,84,Humid
39,69,Hot
26,88,Humid
36,87,Hot
20,70,Comfortable
23,89,Humid
24,44,Comfortable
31,46,Hot
38,38,Hot
35,87,Hot
36,87,Hot
30,69,Comfortable
40,85,Hot
27,86,Humid
32,32,Hot
25,54,Comfortable
36,57,Hot
21,87,Humid
34,77,Hot
31,79,Hot
30,50,Comfortable
34,89,Hot
28,33,Comfortable
38,52,Hot
28,43,Comfortable
23,59,Comfortable
30,43,Comfortable
34,44,Hot
35,63,Hot
27,69,Comfortable
35,67,Hot
36,62,Hot
25,38,Comfortable
26,78,Humid
40,90,Hot
18,70,Comfortable
20,77,Humid
22,73,Comfortable
40,60,Hot
30,92,Humid
24,43,Comfortable
39,41,Hot
26,38,Comfortable
19,43,Comfortable
30,30,Comfortable
32,40,Hot
31,49,Hot
21,52,Comfortable
23,63,Comfortable
29,90,Humid
38,32,Hot
21,36,Comfortable
33,71,Hot
36,41,Hot
28,80,Humid
40,69,Hot
32,83,Hot
23,39,Comfortable
40,55,Hot
34,67,Hot
39,58,Hot
25,49,Comfortable
35,87,Hot
34,49,Hot
23,85,Humid
26,40,Comfortable
32,82,Hot
39,76,Hot
25,81,Humid
23,49,Comfortable
39,31,Hot
34,59,Hot
37,86,Hot
29,87,Humid
24,95,Humid
22,86,Humid
19,73,Comfortable
25,83,Humid
